"id","src_store_id","storeverse_store_id","match_method","match_confidence","store_name","province","city","district","address","has_hospital","has_business_district","is_mature_community","is_cbd","has_metro","has_school","has_office","has_cinema","has_fitness","has_park","has_bank","has_gas_station","has_hotel","has_dining_cluster","has_hypermarket","has_university","is_transport_hub","has_scenic","is_industrial_park","has_edu_kids","is_waterfront","has_night_economy","has_government","poi_one_liner","data_source","created_at"
"276","327952","53113","coord_nn","90","永辉超市(银鑫五洲广场店)","四川","德阳市","旌阳区","泰山南路二段735号碧乐城B1层","是","是","是","是","是","是","否","是","是","是","是","是","是","是","是","是","否","是","是","是","是","是","是","周边商圈、成熟社区、写字楼、交通枢纽、教育等资源高度聚集，综合生活氛围浓厚","external_poi","2026/8/27 12:00:29"
"277","327953","88113","city_name_relaxed","92","永辉超市(四会吾悦店)","广东","肇庆市","四会市","商业大道125号四会吾悦广场B1","是","是","是","是","否","是","否","是","是","是","是","是","是","是","是","否","是","否","是","是","是","是","是","周边商圈、成熟社区、写字楼、交通枢纽、教育等资源高度聚集，综合生活氛围浓厚","external_poi","2026/8/27 12:00:29"
"278","327954","","unmatched","0","永辉超市(巴南万达店)","重庆","重庆市","巴南区","腾龙大道27号三组团2楼","是","是","是","是","是","是","否","是","是","是","是","是","是","是","是","否","否","否","否","是","是","是","是","周边商圈、成熟社区、写字楼、交通枢纽、教育等资源高度聚集，综合生活氛围浓厚","external_poi","2026/8/27 12:00:29"
"279","327955","104138","coord_nn","99","永辉超市(呈贡吾悦店)","云南","昆明市","呈贡区","彩云中路299号昆明呈贡吾悦广场B1","是","是","是","是","是","是","否","是","是","是","是","是","是","是","是","否","否","是","否","是","是","是","是","周边商圈、成熟社区、写字楼、交通枢纽、教育等资源高度聚集，综合生活氛围浓厚","external_poi","2026/8/27 12:00:29"
"280","327956","","unmatched","0","永辉超市(青白江万达店)","四川","成都市","青白江区","青江南路万达广场室内步行街B1层A号","是","是","是","是","否","是","否","是","是","是","是","是","是","是","是","否","否","否","否","是","是","是","是","周边商圈、成熟社区、写字楼、教育、滨水景观等资源高度聚集，综合生活氛围浓厚","external_poi","2026/8/27 12:00:29"
"281","327957","90542","city_name_relaxed","92","永辉超市(昆区吾悦店)","内蒙古","包头市","昆都仑区","稀土大街吾悦广场","是","是","是","是","否","是","否","是","是","否","是","是","是","是","是","是","是","否","是","是","否","是","是","周边商圈、成熟社区、写字楼、交通枢纽、教育等资源高度聚集，综合生活氛围浓厚","external_poi","2026/8/27 12:00:30"
"282","327958","205544","coord_nn","99","永辉超市(武侯区王府井店)","四川","成都市","武侯区","益州大道1999号银泰城购物中心B1","否","是","是","是","是","是","否","是","是","是","是","是","是","是","是","否","否","是","是","是","是","是","是","周边商圈、成熟社区、写字楼、交通枢纽、教育等资源高度聚集，综合生活氛围浓厚","external_poi","2026/8/27 12:00:30"
"283","327959","108112","coord_nn","92","永辉超市(慈溪杭州湾金源店)","浙江","宁波市","慈溪市","金源大道19号世纪金源购物中心F1","是","是","是","是","否","是","否","是","是","是","是","是","是","是","是","是","否","是","是","是","是","是","是","周边商圈、成熟社区、写字楼、教育、旅游/景观等资源高度聚集，综合生活氛围浓厚","external_poi","2026/8/27 12:00:30"
"284","327960","108723","coord_nn","99","永辉超市(梧桐国际店)","安徽","安庆市","桐城","经济开发区龙池路与南三路交口梧桐国际广场B1层","是","是","是","是","否","是","否","是","是","是","是","是","是","是","是","是","是","否","是","是","是","是","是","周边商圈、成熟社区、写字楼、交通枢纽、教育等资源高度聚集，综合生活氛围浓厚","external_poi","2026/8/27 12:00:30"
"285","327961","45249","coord_nn","96","永辉超市(简阳旭海时代广场店)","四川","资阳市","安岳县","雄州大道南段389号旭海时代广场B1","是","是","是","是","否","是","否","是","是","是","是","是","是","是","是","是","是","是","是","是","是","是","是","周边商圈、成熟社区、写字楼、交通枢纽、教育等资源高度聚集，综合生活氛围浓厚","external_poi","2026/8/27 12:00:30"
"286","327962","204421","coord_nn","51","永辉超市(泉港永嘉店)","福建","泉州市","泉港区","中兴街永嘉天地(泉港店)F1","是","是","是","是","否","是","否","是","是","是","是","是","是","是","是","是","是","是","是","是","是","是","是","周边商圈、成熟社区、写字楼、交通枢纽、教育等资源高度聚集，综合生活氛围浓厚","external_poi","2026/8/27 12:00:30"
"287","327963","30055","coord_nn","99","永辉超市(北碚吾悦店)","重庆","重庆市","北碚区","青龙路96号","是","是","是","是","是","是","否","是","是","是","是","是","是","是","是","是","否","否","是","是","是","是","是","周边商圈、成熟社区、写字楼、交通枢纽、教育等资源高度聚集，综合生活氛围浓厚","external_poi","2026/8/27 12:00:30"
"288","327964","168916","coord_nn","99","永辉超市(林州人民店)","河南","安阳市","林州","人民广场京新购物广场B1层","是","是","是","是","否","是","否","是","是","是","是","是","是","是","否","是","否","是","否","是","是","是","是","周边商圈、成熟社区、写字楼、教育、旅游/景观等资源高度聚集，综合生活氛围浓厚","external_poi","2026/8/27 12:00:30"
"289","327965","94285","coord_nn","99","永辉超市(成华龙潭寺店)","四川","成都市","成华区","成华大道龙潭路33号星悦广场B1","是","是","是","是","是","是","否","是","是","是","是","是","是","是","是","否","否","否","否","是","是","是","是","周边商圈、成熟社区、写字楼、交通枢纽、教育等资源高度聚集，综合生活氛围浓厚","external_poi","2026/8/27 12:00:30"
"290","327966","437","city_name_addr","70","永辉超市(营山店)","四川","南充市","营山县","朗池街道复兴路388号圣桦城购物中心1幢1层","是","是","是","是","否","是","否","是","是","是","是","是","是","是","是","是","是","是","是","是","是","是","是","周边商圈、成熟社区、写字楼、交通枢纽、教育等资源高度聚集，综合生活氛围浓厚","external_poi","2026/8/27 12:00:30"
"291","327967","56059","coord_nn","99","永辉超市(金桥六路店)","陕西","西安市","未央区","浐灞生态区浐灞大道1228号附721号浐灞自然界地上二次FZ-01","是","是","是","是","是","是","否","是","是","是","是","是","是","是","否","否","否","是","是","是","是","是","是","周边商圈、成熟社区、写字楼、交通枢纽、教育等资源高度聚集，综合生活氛围浓厚","external_poi","2026/8/27 12:00:30"
"292","327968","26320","coord_nn","85","永辉超市(新建吾悦店)","江西","南昌市","新建区","长堎大道与子实路交汇处吾悦广场B1","否","否","是","否","否","是","否","是","是","是","是","是","是","是","是","否","否","否","是","是","是","是","是","周边成熟社区、教育、滨水景观、酒店、餐饮等资源高度聚集，综合生活氛围浓厚","external_poi","2026/8/27 12:00:30"
"293","327969","12867","coord_nn","99","永辉超市(尚峰店)","河北","张家口市","桥西区","明德南街街道至善街1号尚峰广场B1","是","是","是","是","否","是","否","是","是","是","是","是","是","是","是","是","是","是","是","是","是","是","是","周边商圈、成熟社区、写字楼、交通枢纽、教育等资源高度聚集，综合生活氛围浓厚","external_poi","2026/8/27 12:00:30"
"294","327970","63757","coord_nn","89","永辉超市(岳池瑞鼎星都会店)","四川","广安市","岳池县","九龙街道翔凤大道瑞鼎星都会","是","是","是","是","否","是","否","是","是","是","是","是","是","是","是","是","是","是","是","是","是","是","是","周边商圈、成熟社区、写字楼、交通枢纽、教育等资源高度聚集，综合生活氛围浓厚","external_poi","2026/8/27 12:00:30"
"295","327971","8286","coord_nn","99","永辉超市(中信悦方店)","安徽","合肥市","包河区","庐州大道2868号悦方ID MALLB1层-B122","是","是","是","是","是","是","否","是","是","是","是","是","是","是","是","否","否","否","否","是","是","是","是","周边商圈、成熟社区、写字楼、交通枢纽、教育等资源高度聚集，综合生活氛围浓厚","external_poi","2026/8/27 12:00:30"
"296","327972","191332","coord_nn","98","永辉超市(茂业店)","河北","秦皇岛市","海港区","河北大街368号茂业天地负一楼北侧","是","是","是","是","否","是","否","是","是","是","是","是","是","是","是","是","否","是","是","是","是","是","是","周边商圈、成熟社区、写字楼、教育、旅游/景观等资源高度聚集，综合生活氛围浓厚","external_poi","2026/8/27 12:00:31"
"297","327973","","unmatched","0","永辉超市(民发世纪店)","湖北","襄阳市","襄州区","六两河街道金源路22号民发世纪广场2层","是","是","是","是","否","是","否","是","是","是","是","是","是","是","是","否","否","否","否","是","是","否","是","周边商圈、成熟社区、写字楼、教育、滨水景观等资源高度聚集，综合生活氛围浓厚","external_poi","2026/8/27 12:00:31"
"298","327974","823","coord_nn","93","永辉超市(南岸腾龙大道店)","重庆","重庆市","南岸区","腾龙大道27号三组团2楼","是","是","是","是","是","是","否","是","是","是","是","是","是","是","是","否","否","否","否","是","是","是","是","周边商圈、成熟社区、写字楼、交通枢纽、教育等资源高度聚集，综合生活氛围浓厚","external_poi","2026/8/27 12:00:31"
"299","327975","32339","coord_nn","99","永辉超市(金堂华地财富店)","四川","成都市","金堂","赵镇滨江路二段518号(六横道以东)金堂华地财富广场F2","是","是","是","是","否","否","否","是","是","是","是","是","是","是","是","否","是","是","是","否","是","是","是","周边商圈、成熟社区、写字楼、交通枢纽、旅游/景观等资源高度聚集，综合生活氛围浓厚","external_poi","2026/8/27 12:00:31"
"300","327976","","unmatched","0","永辉超市(大西洋银泰城店)","浙江","温州市","瓯海区","娄桥街道瓯海大道1299号大西洋银泰城1层1001号(近8号门)","是","是","是","是","是","是","是","是","是","是","是","是","是","是","是","否","否","否","是","是","是","是","是","商圈 + 成熟社区 + 地铁 + 学校 + 医疗","external_poi","2026/8/27 12:00:31"
"301","327977","189559","coord_nn","94","永辉超市(馨宜新天地店)","福建","莆田市","荔城区","西洪路与东圳东路交汇处馨宜·新天地B1","是","是","是","是","否","是","是","是","是","是","是","是","是","是","否","否","否","是","是","是","弱","是","否","商圈 + 成熟社区 + 学校 + 医疗 + 写字楼","external_poi","2026/8/27 12:00:31"
"302","327978","212055","coord_nn","99","永辉超市(通州世界村店)","北京","北京市","通州区","辛房路环景路18号院4号楼-1层-106室","是","是","是","是","否","是","是","是","是","是","是","是","是","是","是","是","否","否","是","是","是","是","是","商圈 + 成熟社区 + 学校 + 医疗 + 写字楼","external_poi","2026/8/27 12:00:31"
"303","327979","175836","coord_nn","83","永辉超市(南岸茶园金科店)","重庆","重庆市","南岸区","青龙路96号","是","是","是","是","是","是","是","是","是","是","是","是","是","是","是","是","否","是","是","是","是","是","是","商圈 + 成熟社区 + 地铁 + 学校 + 医疗","external_poi","2026/8/27 12:00:31"
"304","327980","63747","coord_nn","90","永辉超市(江宁宝龙店)","江苏","南京市","江宁区","开城路江宁宝龙广场","否","是","是","是","是","是","是","是","是","是","是","是","是","是","是","是","否","是","是","是","是","是","是","商圈 + 成熟社区 + 地铁 + 学校 + 写字楼","external_poi","2026/8/27 12:00:31"
"305","327981","105101","coord_nn","95","永辉超市(仙居吾悦店)","浙江","台州市","仙居县","南峰街道黄坦树社区环城南路与泰和南路交汇处吾悦广场(泰和中路)B1","是","是","是","是","否","是","是","是","是","是","是","是","是","是","是","否","否","是","是","是","是","是","是","商圈 + 成熟社区 + 学校 + 医疗 + 写字楼","external_poi","2026/8/27 12:00:31"
"306","327982","220453","coord_nn","94","永辉超市(通州半壁店)","北京","北京市","通州区","八宝山街道鲁谷大街中润加油站旁","是","是","是","是","是","是","是","是","是","是","是","是","是","是","是","是","是","是","是","是","是","是","是","商圈 + 成熟社区 + 地铁 + 学校 + 医疗","external_poi","2026/8/27 12:00:31"
"307","327983","58882","coord_nn","99","永辉超市(延平体育公园店)","福建","南平市","延平区","文体路8号(体育公园)","是","是","是","是","否","是","是","是","是","是","是","是","是","是","是","是","是","是","是","是","是","是","是","商圈 + 成熟社区 + 学校 + 医疗 + 写字楼","external_poi","2026/8/27 12:00:31"
"308","327984","193376","coord_nn","68","永辉超市(郫都双铁店)","四川","成都市","郫都区","益州大道1999号银泰城购物中心B1","是","是","是","是","是","是","是","是","是","是","是","是","是","是","是","是","否","是","是","是","是","是","是","商圈 + 成熟社区 + 地铁 + 学校 + 医疗","external_poi","2026/8/27 12:00:31"
"309","327985","59430","coord_nn","78","永辉超市(万泰汇购物中心店)","广东","揭阳市","普宁","普宁广场西路万泰汇公园负一楼","是","是","是","是","否","是","是","是","是","是","是","是","是","是","是","是","否","是","是","是","是","是","是","商圈 + 成熟社区 + 学校 + 医疗 + 写字楼","external_poi","2026/8/27 12:00:31"
"310","327986","87607","coord_nn","85","永辉超市(海宁银泰城店)","浙江","嘉兴市","海宁市","海昌南路365号银泰城(海宁店)B1","是","是","是","是","是","是","是","是","是","是","是","是","是","是","是","是","否","是","是","是","是","是","是","商圈 + 成熟社区 + 地铁 + 学校 + 医疗","external_poi","2026/8/27 12:00:32"
"311","327987","158365","city_name_addr","70","永辉超市(万达店)","安徽","宿州市","埇桥区","拂晓大道万达广场负1楼","是","是","是","是","否","是","是","是","是","是","是","是","是","是","是","是","否","是","是","是","是","是","是","商圈 + 成熟社区 + 学校 + 医疗 + 写字楼","external_poi","2026/8/27 12:00:32"
"312","327988","191030","coord_nn","96","永辉超市(万达茂店)","江苏","南京市","栖霞区","东山街道竹山路68号万达广场A座负1层C1-B1-A号","是","是","是","是","是","是","是","是","是","是","是","是","是","是","是","是","否","是","是","是","是","是","是","商圈 + 成熟社区 + 地铁 + 学校 + 医疗","external_poi","2026/8/27 12:00:32"
"313","327989","137696","coord_nn","87","永辉超市(未来石万达店)","河北","保定市","莲池区","东金庄乡七一东路1999号未来石万达广场负一层","是","是","是","是","否","是","是","是","是","是","是","是","是","是","是","是","否","是","是","是","是","是","是","商圈 + 成熟社区 + 学校 + 医疗 + 写字楼","external_poi","2026/8/27 12:00:32"
"314","327990","50419","coord_nn","99","永辉超市(颍州万达店)","安徽","阜阳市","颍州区","淮河路2236号阜阳颍州吾悦广场B1","是","是","是","是","否","是","是","是","是","是","是","是","是","是","是","是","否","是","是","是","是","是","是","商圈 + 成熟社区 + 学校 + 医疗 + 写字楼","external_poi","2026/8/27 12:00:32"
"315","327991","154515","coord_nn","92","永辉超市(世纪金源店)","云南","昆明市","官渡区","金源大道1号世纪金源购物中心C馆B1层","是","是","是","是","是","是","是","是","是","是","是","是","是","是","是","是","否","是","是","是","是","是","是","商圈 + 成熟社区 + 地铁 + 学校 + 医疗","external_poi","2026/8/27 12:00:32"
"316","327992","189892","coord_nn","99","永辉超市(滨湖银泰城店)","安徽","合肥市","包河区","站西路宝文国际花园","是","是","是","是","是","是","是","是","是","是","是","是","是","是","是","否","是","是","是","是","是","是","是","商圈 + 成熟社区 + 地铁 + 学校 + 医疗","external_poi","2026/8/27 12:00:32"
"317","327993","56635","coord_nn","80","永辉超市(吾悦店)","广西","桂林市","临桂区","临桂大道9号桂林吾悦广场B1","是","是","是","是","否","是","是","是","是","是","是","是","是","是","是","是","否","是","是","是","是","是","是","商圈 + 成熟社区 + 学校 + 医疗 + 写字楼","external_poi","2026/8/27 12:00:32"
"318","327994","","unmatched","0","永辉超市(中骏世界城店)","福建","泉州市","丰泽区","城东街道通源社区安吉南路69号中骏世界城负1层","是","是","是","是","否","是","是","是","是","是","是","是","是","是","是","是","否","是","是","是","是","是","是","商圈 + 成熟社区 + 学校 + 医疗 + 写字楼","external_poi","2026/8/27 12:00:32"
"319","327995","218448","coord_nn","95","永辉超市(吾悦店)","陕西","延安市","宝塔区","子长路与轩辕大道交汇处吾悦广场负一层","是","是","是","是","否","是","是","是","是","是","是","是","是","是","是","是","否","是","是","是","是","是","是","商圈 + 成熟社区 + 学校 + 医疗 + 写字楼","external_poi","2026/8/27 12:00:32"
"320","327996","36248","coord_nn","88","永辉超市(中南城店)","江苏","盐城市","盐都区","解放南路278号盐城大有境B1","是","是","是","是","否","是","是","是","是","是","是","是","是","是","是","是","否","是","是","是","是","是","是","商圈 + 成熟社区 + 学校 + 医疗 + 写字楼","external_poi","2026/8/27 12:00:32"
"321","327997","111537","coord_nn","96","永辉超市(嵊州吾悦店)","浙江","绍兴市","嵊州市","三江街道兴盛街666号B1001-1号","是","是","是","是","否","是","是","是","是","是","是","是","是","是","是","是","否","是","是","是","是","是","是","商圈 + 成熟社区 + 学校 + 医疗 + 写字楼","external_poi","2026/8/27 12:00:32"
"322","327998","","","","永辉超市(城关万达店)","甘肃","兰州市","城关区","天水北路兰州城关万达广场","是","是","是","是","是","是","是","是","是","是","是","是","是","是","是","是","否","是","是","是","是","是","是","商圈 + 成熟社区 + 地铁 + 学校 + 医疗","external_poi","2026/8/27 12:00:32"
"323","327999","","","","永辉超市(天河正佳广场店)","广东","广州市","天河区","天河路228号负一层","是","是","是","是","是","是","是","是","是","是","是","是","是","是","是","是","是","是","是","是","是","是","是","商圈 + 成熟社区 + 地铁 + 学校 + 医疗","external_poi","2026/8/27 12:00:32"
"324","328000","98832","coord_nn","99","永辉超市(宝龙店)","江苏","镇江市","丹徒区","谷阳中大道75号镇江宝龙广场F2","是","是","是","是","否","是","是","是","是","是","是","是","是","是","是","否","否","是","是","是","是","是","是","商圈 + 成熟社区 + 学校 + 医疗 + 写字楼","external_poi","2026/8/27 12:00:32"
"325","328001","157365","coord_nn","62","永辉超市(庐江中心城店)","安徽","合肥市","庐江县","马鞍山路130号万达广场(包河店)B1","是","是","是","是","是","是","是","是","是","是","是","是","是","是","是","是","否","是","是","是","是","是","是","商圈 + 成熟社区 + 地铁 + 学校 + 医疗","external_poi","2026/8/27 12:00:33"
"326","328002","134170","coord_nn","66","永辉超市(朝阳长楹天街店)","北京","北京市","朝阳区","八宝山街道鲁谷大街中润加油站旁","是","是","是","是","是","是","是","是","是","是","是","是","是","是","是","是","是","是","是","是","是","是","是","商圈 + 成熟社区 + 地铁 + 学校 + 医疗","external_poi","2026/8/27 12:00:33"
"327","328003","83890","coord_nn","99","永辉超市(广州天河正佳广场店)","广东","广州市","天河区","天河路228号负一层","是","是","是","是","是","是","是","是","是","是","是","是","是","是","是","是","是","是","是","是","是","是","是","商圈 + 成熟社区 + 地铁 + 学校 + 医疗","external_poi","2026/8/27 12:00:33"
"328","328004","53586","coord_nn","99","永辉超市(兰州城关万达店)","甘肃","兰州市","城关区","天水北路兰州城关万达广场","是","是","是","是","是","是","是","是","是","是","是","是","是","是","是","是","否","是","是","是","是","是","是","商圈 + 成熟社区 + 地铁 + 学校 + 医疗","external_poi","2026/8/27 12:00:33"
"329","328005","","","","永辉超市(广州天河合生汇)","广东","广州市","天河区","中山三路33号中华广场F3","是","是","是","是","是","是","是","是","是","是","是","是","是","是","是","是","否","是","是","是","是","是","是","商圈 + 成熟社区 + 地铁 + 学校 + 医疗","external_poi","2026/8/27 12:00:33"
"330","328006","120321","city_name_relaxed","92","永辉超市(柳州万达)","广西","柳州市","柳南区","东环大道柳州城中万达广场","是","是","是","是","否","是","是","是","是","是","是","是","是","是","是","是","否","是","是","是","是","是","是","商圈 + 成熟社区 + 学校 + 医疗 + 写字楼","external_poi","2026/8/27 12:00:33"
